stop_id,stop_lat,stop_lon,stop_name
23022,13.16162,77.64223,Akkayammana Betta
36088,13.17938,77.53137,KKLC2
36240,13.00226,77.61626,COLS-1
36341,12.98601,77.58863,CS-Sophiya School
37868,12.91160,77.62604,Roopena Agrahara FLY
39546,12.91030,77.53579,PPLO Way Point
39204,13.16523,77.70853,National Cricket Academy
38063,13.23602,77.67022,T Hosahalli
33468,12.74265,77.52776,Shanimahathma Temple
36241,12.84205,77.49422,AGR2
24745,12.90409,77.44984,CWS-3 BMTC
38064,13.23648,77.66763,SHOKP
39545,12.91169,77.53543,PPLOWPT
37869,12.94008,77.55347,BCH
36089,13.17926,77.53132,KKLWP1
22048,13.07531,77.78637,Hosakote Flower Market
27274,13.16100,77.62690,Vidyanagara Cross
37314,12.87814,77.51659,CKGP
37870,12.93878,77.55251,BCH1
22427,12.77774,77.52525,Richard Farm
29540,12.97002,77.49658,Annapoorneshwarinagara Cross
36090,13.17297,77.56442,RJK Connector
36242,13.01731,77.56031,YPRTG
35915,12.96371,77.48000,Upkar Layout Cross
37315,12.88841,77.51612,CKGPL
39488,13.08835,77.55988,TDL5
22428,12.77769,77.52521,Richard Farm
37871,13.02009,77.60405,KVLBSA
38357,12.87033,77.65368,Hosa Road
38001,13.39584,77.72679,BGS College Chikkaballapura
23802,12.93985,77.60950,Adugodi Police Station
39547,12.91369,77.53776,AGLOA
39713,12.89845,77.71487,WKDT
24824,12.95442,77.59488,Depot-02 Shanthinagara
38355,12.90584,77.55814,Kumaraswamy Layout 2nd Stage
38356,12.88053,77.55225,BCMC Dummy
35890,12.87143,77.53833,Thalaghattapura Metro Station
37999,13.38321,77.72630,RTO Office Chikkaballapura
36014,12.97213,77.57029,CTPT
36344,12.95368,77.59229,SNBSC
36301,12.99067,77.64337,BYHCRS
35416,12.85224,77.57265,11th Block Anjanapura
39714,12.89821,77.71484,KWPR
21103,12.97540,77.55234,Prasanna Theatre
21023,13.00742,77.50557,Milk Dairy Hegganahalli
29065,12.93193,77.41726,Muddayyanapalya
21050,12.99967,77.54976,Rajajinagara Metro Station
22531,12.77368,77.52926,Tattaguppe
39532,13.19076,77.41992,CS-Kannamangala Gate ( Chikka Madhure)
22073,12.96658,77.64141,Indiranagara 100ft Road
36015,12.96958,77.57024,CTPT1
36244,13.01719,77.56051,YPRC-2
26047,13.05926,77.39389,Byregowdanahalli3
32831,12.72049,77.71359,Haldenahalli
22530,12.77370,77.52934,Tattaguppe
36302,12.97317,77.64120,IND6
31900,13.11040,77.38823,Basavanahalli
38002,13.42953,77.73056,Govt Junior College Chikkaballapura
22229,13.00906,77.62320,Lingarajapura Bridge
36303,12.96419,77.64166,DPH
22994,12.73301,77.65440,Aduru
34885,13.04748,77.59642,Vidyaniketan School Hebbala
30767,13.19653,77.41037,Kannamangala Madhure
39548,12.91242,77.53734,ALSLOC
39579,12.89157,77.60818,CS-Cafe Coffee Day (Vijaya Bank Layout)
33563,12.76432,77.63555,Konasandra Cross
36016,12.98860,77.53401,Con2
36245,13.02020,77.56254,YTG1
39715,12.89781,77.71475,KWPR1
38003,13.43000,77.73072,Govt Junior College Chikkaballapura
21563,12.93644,77.58392,Madhavan Park
37998,13.38317,77.72626,RTO Office Chikkaballapura
38004,13.20135,77.66141,Navayuga Toll (V-298MN)
36304,12.96797,77.64148,NHC1
38362,12.88467,77.55312,Doddakallasandra Metro Station
32458,13.24543,77.71274,Devanahalli New Bus Station
23977,12.73136,77.70636,Chikka Hagade Gate
21104,12.95032,77.49119,Press Layout
36519,12.93672,77.58392,CS-Madhavan Park
38360,12.87768,77.54498,Vajarahalli Metro Station
28113,12.91781,77.65136,Sai Gold Palace HSR Layout 27th Main
37648,13.43768,77.73199,Chikkaballapura
38367,12.73392,77.73928,M Medahalli
36348,12.96382,77.57890,KMT
39671,13.01212,77.56929,Sri Circle Maramma Temple Malleshwaram
33904,13.06777,77.51584,Medarahalli Railway Gate
39692,12.91207,77.43706,Bheemanakuppe Sri Krishna Mandira
29748,13.11036,77.38819,Basavanahalli
38006,12.95461,77.68070,CS-HAL Museum
38067,13.12943,77.70565,Maralakunte Colony
38375,13.12174,77.61129,Bagalur Cross
38359,12.88890,77.56257,Konanakunte Cross  Metro Station
31602,13.30340,77.79136,Vijayapura Kere Kodi
32092,12.98905,77.81322,Biscuits Factory
38005,13.20126,77.66171,Navayuga Toll (V-298MN)
38363,12.88469,77.55255,Doddakallasandra Metro Station
28180,13.00047,77.63991,Sathya Nagara
34153,12.91943,77.45588,New Byrohalli
28942,13.06770,77.51580,Medarahalli  Railway Gate
36349,13.05917,77.55931,CS-Dodda Bommasandra Arch
36094,13.20098,77.52298,BYPC2
36308,12.90384,77.44982,CS-CWS-3
39691,12.91203,77.43711,Bheemanakuppe Sri Krishna Mandira
37877,12.90741,77.47593,DDBL
38383,13.19454,77.69678,KIA
38368,12.94417,77.53012,NCF
38007,12.95468,77.68096,HAL Museum
23637,12.82488,77.51369,Dayananda Sagar Vidya Samste
23318,12.94822,77.56824,Ramakrishna Ashrama
38369,12.99792,77.62332,ITCF
38370,12.96346,77.58044,MKT
38377,13.02753,77.63262,CS-Hennur Junction
38372,13.21285,77.55423,YAPB Toll (Volvo)
38374,12.96089,77.55758,VNNT
34131,13.03155,77.50364,Nelagadarenahalli
36350,12.96827,77.52879,CS-GKW Layout
38376,12.91961,77.64455,HSRDPOT
36019,12.98839,77.53390,Con5
38386,13.04969,77.75559,BDGRC
38387,13.04875,77.75834,BDGRC
38388,13.04624,77.75078,bdgr
38068,13.19956,77.68225,Cargo Village
34722,12.93913,77.44806,Sulikere
39672,13.07990,77.56223,Sri Kalika Durgaparameshwari Vidyaranyapura
37875,12.91743,77.57329,Banashankari bus station  - Karnataka Bank ATM
36351,12.96464,77.53225,Subbanna Garden
23462,12.87463,77.57658,Vaddarapalya JP Nagara 8th Phase
38008,13.02628,77.56188,CS-Shani Mahatma Temple Diwanarapalya
38371,12.96352,77.57982,MKT
38384,13.19454,77.69676,KIA
23842,12.73138,77.70642,Chikka Hagade Gate
38373,13.21308,77.55444,YAPB Toll (Volvo)
20817,13.04127,77.58942,Hebbala
39247,12.90381,77.45089,BMTC Central Work Shop-3 Challaghatta
22291,12.95387,77.57992,Minerva Circle
34613,13.22683,77.62534,Singarahalli
36020,12.96314,77.57639,KMT
35520,12.72807,77.64800,Aladamara Chikkanahalli Cross
38395,13.26300,77.76564,Aliyuru
32066,12.80605,77.78330,Bidaraguppe
34414,13.10573,77.38811,Renuka Nagara
36021,12.96027,77.57470,KMT1
36097,13.18403,77.51922,KKL
23341,13.01178,77.59326,C‌ Q A L
39673,13.10895,77.56542,Sri Kashi Vishwanatha Temple Atturu
38392,12.96826,77.65147,Miranda School
34521,12.92905,77.50119,Shanthi Dhama
38393,13.26845,77.80071,Dharmapura
24873,12.92089,77.73638,Gunjuru
36352,12.96486,77.53038,Vinayaka Layout
26736,12.93913,77.44810,Sulikere
38070,13.19945,77.69561,DHFL
20773,12.84717,77.67049,Electronic City 378
21714,13.04174,77.74453,Bandapura Gate
31809,12.91300,77.75308,Thippasandra
39044,12.68518,77.69714,Singasandra Koli Farm
39248,13.07856,77.44625,BMTC Central Work Shop-4 Dasanapura
38396,13.27744,77.75845,Chatra (Yeliyuru Gate)
38394,13.26839,77.80073,Dharmapura
28021,13.10569,77.38815,Renuka Nagara
23324,13.00804,77.55431,Vivekananda College
39674,13.09801,77.59086,Sri Srinivasa Temple NES
38010,12.97086,77.59420,CS-SJS CBSE Gate-2
27441,12.93296,77.21401,Neshepalya
36353,13.00867,77.52666,CS-Laggere Bridge
23991,12.84697,77.67070,Electronic City 378
38416,12.91054,77.58630,RV Dental College
20664,12.94872,77.53583,BHEL
24098,13.06672,77.63807,Shirdi Sai Nagara
36098,13.15816,77.52391,Linganahalli Gate
36252,12.92845,77.58466,CS-Jayanagara TTMC
39716,12.89536,77.71354,KWP2
35955,13.02209,77.63469,Sir M Visvesvaraya Terminal
20903,13.02654,77.63688,Kalyananagara
34148,12.93294,77.21405,Neshepalya
29485,13.08482,77.46553,Aluru
38398,12.89341,77.53817,TRHL
38399,12.97668,77.47869,BDGD
38397,13.27743,77.75846,Chatra (Yeliyuru Gate)
22730,12.95178,77.59919,CWS Shanthinagara
36253,12.94080,77.54305,CS-People Tree Hospital Girinagara
38413,13.19680,77.70586,KIA12
38011,13.02608,77.72051,CS-Medahalli
38415,13.07571,77.47285,KDRG
35511,13.08487,77.46561,Aluru
38402,13.19853,77.70741,KIA
32136,12.88668,77.60697,BTS Layout Arakere
38012,12.90732,77.40338,CS-Kethohalli
38073,12.87635,77.59580,Royal Meenakshi Mall (Parking)
36254,13.00755,77.64093,Subbayyanapalya/Ayyappa Temple
39717,12.89534,77.71338,KWP3
38417,13.19873,77.71350,KIA Terminal 2
38463,12.69643,77.70630,THALI
38400,13.19811,77.70542,KIA1
38401,13.19833,77.70548,KIA
38418,12.88818,77.57826,JP Nagara 7th Phase (Brigade Gardenia)
37325,12.92218,77.53451,Sapthagiri Badavane
36255,13.01441,77.65102,Banasawadi
38403,13.19831,77.70931,KIA
38013,12.90373,77.70265,CRG1
21466,12.79973,77.39107,Bidadi Railway Station
22830,12.90549,77.64128,Yellukunte Govt School
38419,12.98863,77.71150,Hoodi Metro Station
38421,12.98800,77.70984,HODI
38429,13.10280,77.53692,JK Basavanna Nagara
36100,12.97545,77.57553,KBS
38430,12.99272,77.71113,HOD1
36023,13.01801,77.55710,YTTMC
39249,12.87806,77.55546,NRNGR
32177,13.15014,77.40961,Bylanjaneya Swamy Temple Gollahalli
36438,13.08470,77.46541,CS-Aluru
38390,12.93568,77.44324,Balaji Badavane Sulikere
37326,12.92220,77.53457,Sapthagiri Badavane
32229,13.21788,77.45816,Channadevi Agrahara
36101,13.23141,77.60744,Dyavarahalli Cross
28344,12.92844,77.49061,Shivanahalli
38014,12.89447,77.70236,CRG2
38404,13.19844,77.71152,KIA
36256,12.83605,77.67934,HSKRG
38831,12.91265,77.50051,BEML Layout Mylasandra 7th Stage
38422,12.98893,77.71131,HODM
36026,12.96469,77.58597,CORP
38431,12.99272,77.71113,HOD1
23246,13.01000,77.65760,B Channasandra
28832,13.20304,77.57638,Maragondanahalli
39250,12.87444,77.55228,NRS1
28176,13.13186,77.64740,Sathanur
22241,13.06580,77.45363,Makali
20646,12.95005,77.50086,BUC ADM Block
23284,12.97008,77.49140,Balavikas School Gidadakonenahalli
38015,12.91448,77.46207,CS-BDA Flats Kommaghatta
37610,13.18351,77.67959,Beguru
22727,12.92830,77.55650,Channammanakere Achukattu
25853,12.79408,77.67013,Hennagara Dinne
31507,12.93322,77.21639,Uduvegere
38405,13.19983,77.71219,KIA
28614,12.78938,77.66007,Mahadeshwara Badavane
36257,12.83601,77.67917,HSKRG-1
38423,12.98893,77.71131,HODM
34473,12.90639,77.57373,Sarakki Signal
38074,13.15024,77.68509,HNH
32680,12.99275,77.41865,Giddenahalli
29254,13.19894,77.40237,Nagenahalli
37886,12.95422,77.59278,Shanthinagara - Kerala State Bus Booking Counter
39188,12.88668,77.45120,RMHC2
35268,13.06636,77.64067,K Narayanapura Main Bus Stand
36102,13.19874,77.57528,SDH
38016,12.87648,77.59532,RMMB
22189,12.88614,77.56654,Konanakunte
38424,12.98893,77.71131,HODM
36258,13.00337,77.60352,CS-Chinnappa Garden
22618,13.09416,77.40559,Weavers Colony Nelamangala
34949,12.93318,77.21641,Uduvegere
38434,12.69539,77.69933,Hompalaghatta
38439,12.79512,77.32450,Lakkasandra
29616,12.94436,77.65279,B Nagasandra
38408,13.19952,77.71538,KIA7
38425,12.99012,77.71347,HOD
39513,12.82026,77.66052,Smondo 3 Apartment
37887,12.95417,77.59275,Shanthinagara bus stand - Student Pass Counter
38407,13.19999,77.71351,KIA6
39244,12.88490,77.44981,ACP1
36359,13.06366,77.50510,CS-Bone Mill
36728,12.88735,77.64126,Dayanandasagara University Kudlu Gate
38441,12.89287,77.47122,DDBL
36103,13.19884,77.57533,SDH1
35874,12.99853,77.55700,Kuvempu Road
38442,12.97397,77.52229,ULA
38443,12.97397,77.52229,ULA
38447,12.97444,77.53814,VJN
38448,12.97444,77.53814,VJN
38450,12.92795,77.51116,RRT
38451,12.96378,77.47984,ULA1
36526,12.90949,77.56573,CS-Dayananda Sagar College Banashankari
32342,13.18312,77.53915,Chokkanahalli
32161,12.89185,77.37630,Byalalu
24575,12.91507,77.55198,Chikkallasandra
24535,13.09284,77.31818,Chikka Puttaiahnapalya
38444,12.97397,77.52229,ULA
38018,12.97752,77.48788,VNDM
38426,12.99163,77.71536,HOD
38449,12.92633,77.51434,Pattanagere Jayanna Circle
38435,12.69543,77.69926,Hompalaghatta
38452,13.01919,77.65575,HNRC
35312,12.89206,77.61172,Vijaya Bank Layout Petrol Bunk
36104,13.19880,77.57531,SDH3
38409,13.19725,77.71351,KIA8
25662,12.79826,77.55819,Hakki Pikki Colony Bannerughatta
21679,12.87283,77.56661,Avalahalli
34285,12.88110,77.47147,Provident Sunworth Apartment
38019,12.97995,77.48873,VNDM
23717,12.84498,77.68094,Electronic City East Phase-II
38410,13.19648,77.71485,KIA9
38445,12.97513,77.52318,ULA
38427,12.99048,77.71397,HOD
33872,12.78742,77.66634,Masthenahalli
38453,13.01919,77.65575,HNRC
22389,12.97857,77.64080,Indiranagara Police Station/KFC
38473,12.95368,77.59143,SNBS
31940,13.27904,77.62536,Chapparadakallu
20995,12.99593,77.55068,Manjunatha Nagara
27752,13.07920,77.73702,Premium Farm Mandur
28846,12.99605,77.53071,Kamalanagara Market
28258,12.99472,77.52677,Shankarnagh Bus Stand
33256,13.14903,77.50504,Kalenahalli Gate
38020,12.98149,77.49044,VNDM
38454,12.99059,77.59596,Bhagwan Mahaveer Jain Hospital
20774,12.98256,77.69301,EMC2
38428,12.99052,77.71397,HOD
38446,12.97513,77.52318,ULA
36106,12.96143,77.57774,KMT2
38455,12.98437,77.59287,Raj Bhavan
38456,12.98581,77.59327,AARD
32186,13.20178,77.52289,Byrapura
37327,12.92530,77.55007,CS-Kathriguppe
32105,13.01994,77.44841,BMTC Training Centre
22387,12.97810,77.64094,Indiranagara Police Station/KFC
38412,13.19773,77.71154,KIA11
33220,13.24328,77.45556,Kadanuru
38459,12.98068,77.59831,Cubbon Park Metro Station
38438,12.66408,77.70187,Menashiganahalli
33222,13.24669,77.46079,Kadanuru Katte
38034,12.85560,77.57056,Anjanapura 10th  Block
38457,12.98581,77.59327,AARD
36107,12.96144,77.57772,KMT C
33761,12.80662,77.60460,Malenallasandra
37328,12.84976,77.66304,CS-Infosys Parking Lot
22817,12.89609,77.57029,Yalachenahalli Metro Station
30812,13.06799,77.36010,Yantaganahalli Toll
38460,12.98231,77.59891,BMVR RD
20926,12.91406,77.48645,Kengeri Bus Station
36365,12.95956,77.64981,CS-Manipal Hospital
36033,13.01765,77.55658,YTTMC
31568,13.13068,77.36841,Veerananjipura
39719,13.11491,77.41109,BTNGR2
37037,12.98341,77.60267,Shivajinagara Bus Station-Public Toilet-2
32953,12.79294,77.67845,Hosahalli
36366,12.97820,77.63490,CS-Indiranagara Metro Station
38461,12.98231,77.59891,BMVR RD
36218,12.97934,77.57110,KBS5
37329,12.98836,77.90083,Huralagere
38479,12.78976,77.31337,Yale Doddy
37193,12.97269,77.67765,Malleshpalya New Bus Station(Vignananagar)
38024,12.98265,77.49109,VNDM
38075,13.21935,77.93380,ARH
31030,13.19163,77.39895,Kenjiganahalli
37330,12.98833,77.90090,Huralagere
38478,12.87568,77.61780,CS-DLF Home Town
38496,12.80981,77.28479,Thimmasandra Gate
38499,12.82672,77.31215,Thirumalapura
38501,12.99062,77.46866,KCHL
38502,12.90643,77.58570,DTL
38495,12.80147,77.30072,Yoga Gangothri Trust
37331,12.98777,77.88168,AL-Agro Factory
28100,12.76873,77.48298,Sadhanapalya
33313,12.72364,77.44622,Kanchugaranahalli
38464,12.69643,77.70630,THALI
37893,13.02607,77.63701,KLN
38025,12.97712,77.48753,VDNM
21516,12.98913,77.47157,Gollarahatti
38474,12.95368,77.59143,SNBS
38076,13.21925,77.93355,ALH
38497,12.79897,77.29167,Bejjarakatte
38503,12.95431,77.43281,Hakki Pikki Colony
38480,12.78694,77.31071,Burumarana Doddy
39676,13.28263,77.72300,Sri Shiradi Saibaba Temple Avathi
38465,12.69601,77.70666,TALI
35445,12.74341,77.46301,Aralalusandra Cross
37332,12.98697,77.88059,AL-Agro Factory
37894,13.02606,77.63708,KLN1
38475,12.95203,77.59083,SNBS
38476,12.95203,77.59083,SNBS
32331,12.82741,77.45962,Chinnakurchi
38077,13.21915,77.93305,ALH1
38504,12.95424,77.43276,Hakki Pikki Colony
38481,12.78683,77.30590,Harisandra Cross
38026,12.97677,77.58922,MS Building
36369,12.97932,77.80271,CS-Bhodhana Hosahalli
21205,12.98946,77.50638,Sunkadakatte
39720,13.11553,77.41107,DDPLYA
38078,13.03293,77.53336,Peenya Metro Station
32776,12.79345,77.48382,Gudipalya
32778,12.79339,77.48377,Gudipalya
22194,12.95902,77.65946,Konena Agrahara
38466,12.69601,77.70666,TALI
38482,12.78652,77.30485,Harisandra
38027,13.05945,77.46368,TCI
38512,12.89508,77.58628,Brigade Palm Springs
38506,12.89004,77.58179,RBI Layout
36039,12.97472,77.57086,KBS1
38505,12.89685,77.58588,Puttenahalli
38511,12.89688,77.58613,Puttenahalli
38513,12.89004,77.58191,RBI Layout
38514,12.88821,77.58184,Capital School
38515,12.88831,77.58192,RBI
36111,13.28041,77.55168,DBPR1
38516,13.10706,77.51510,DAM
38517,13.10706,77.51510,DAM
38520,13.10921,77.51532,DAME
38521,13.10921,77.51532,DAME
38522,13.14940,77.41313,RLGH
38523,13.14940,77.41313,RLGH
38524,13.14403,77.41243,GLH
38830,12.91274,77.50063,BEML Layout Mylasandra 7th Stage
39693,12.91696,77.59308,Ragigudda Temple FLY Over
23430,12.99053,77.48753,Herohalli Sunkadakatte
38467,12.69582,77.69559,HPLG
38468,12.69582,77.69559,HPLG
38079,13.03290,77.53377,PMS
38483,12.78319,77.30850,Thimmegowdana Doddy
38507,12.89217,77.58329,Brigade Millenium
36371,13.07317,77.24471,Solur Hassan Road
38518,13.10515,77.51567,DAM
38519,13.10515,77.51567,DAM
38525,13.14403,77.41243,GLH
36013,13.04884,77.45306,Ganapathi Layout (JK Store)
39677,13.24401,77.71725,Jain Temple Devanahalli
38469,12.69582,77.69559,HPLG
38470,12.69582,77.69559,HPLG
39495,12.93068,77.49937,Chandramouleshwara Swamy Temple
39494,12.93068,77.49932,Chandramouleshwara Swamy Temple
38029,13.06083,77.46135,TCI
38484,12.79432,77.31782,Kumbara Doddy
38080,13.03789,77.53718,HMTM
20965,12.94318,77.59735,Lakkasandra
38508,12.89299,77.58640,BOB Colony
38526,13.14640,77.41519,GHL
38527,13.14640,77.41519,GHL
32681,12.99281,77.41863,Giddenahalli
38030,13.05871,77.46657,TCI1
38471,12.69576,77.69552,VNSH
38081,13.04216,77.53942,HMTM
38485,12.79945,77.31888,Sugganahalli
38509,12.89514,77.58613,Brigade Palm Springs
38528,13.14740,77.41512,RGK
36226,12.95370,77.91509,Seetanayakanahalli Gate Malur Road
23867,12.87463,77.59469,Meenakshi Temple
38530,13.14839,77.41409,WGK
23742,12.82800,77.56254,Shanubhoganahalli 1st Cross
22684,12.97816,77.50434,3rd Main Road Annapoorneshwarinagara
38031,13.05853,77.46642,TCI1
38082,13.04405,77.53972,HMTM1
30986,13.22094,77.64473,Ilathore
38472,12.69576,77.69552,VNSH
36374,13.06514,77.25698,Solur Railway Station
38486,12.80090,77.31466,Sugganahalli Circle
38510,12.90057,77.58582,Inchara Hotel/Zaitoon
38529,13.14839,77.41409,WGK
32954,12.79309,77.67850,Hosahalli
38532,12.95964,77.70114,MRHB
20618,13.02274,77.64721,Babusabpalya
36042,12.80329,77.57737,BNP
34190,12.84384,77.55114,Onti Mane
34617,12.82223,77.57723,Sipgere Gate
34964,13.17427,77.39488,Thyagadahalli
36115,13.17673,77.53971,SBH1
35888,12.88479,77.55264,Doddakallasandra
38534,13.23508,77.75409,BMNHCR
24694,12.88558,77.57487,Chunchaghatta
38487,12.80413,77.31467,Bommachannahalli
36375,13.06340,77.27460,Beerawara
39452,13.17650,77.45281,Beraiyanapalya
37898,12.95933,77.65420,WTNL
38083,13.03822,77.53769,HMT1
38533,12.95971,77.70138,MRHB1
38535,13.23492,77.75453,BMNC
35288,12.91967,77.61291,Gangothri Circle
25330,12.91965,77.61299,Gangothri Circle
31248,12.87655,77.57720,Kothanuru Hari Nagara
36043,12.80150,77.57683,BNP2
36116,12.95833,77.51886,NBC
35889,12.87746,77.54467,Vajarahalli Metro Station
38488,12.82096,77.32236,Katamana Doddy
36117,12.95285,77.52009,NBC1
38536,13.23488,77.75459,Dummy
36376,13.06362,77.27445,Beerawara
37899,12.95935,77.65421,WTMLA
38490,12.84138,77.32769,Ramapura
39385,13.09717,77.31906,Chikka Puttaiahnapalya Cross
38084,13.03981,77.53841,HMTM
22510,12.93859,77.63265,Shrinivagilu Ejipura
35727,12.90143,77.47526,CS-Kengeri Work Shop
37263,12.98901,77.44915,Kadabagere Cross
22370,12.99432,77.64414,Old Baiyappanahalli
36820,13.01982,77.60750,Kaval Byrasandra-Drinking Water
37900,12.95936,77.65418,WTL
38489,12.83013,77.32471,Kaggalahalli
38537,13.07334,77.43938,Ravuthanahalli Cross
38555,12.88095,77.35503,Chikkanahalli1
27519,12.93631,77.43851,Nursery Maragondanahalli
38556,13.02781,77.65252,SVMS
38550,12.80333,77.38793,KHBC
38557,12.87825,77.44551,KMBLGD
39694,12.91685,77.59340,Ragigudda Temple FLY Over
39331,13.07499,77.50167,Yogi Vernana Reddy Circle
38563,13.00429,77.61646,MQS
36077,12.97959,77.57117,KBS Dummy 4
22045,12.93293,77.54540,Hoskerehalli Cross
22049,13.07531,77.78639,Hosakote Flower Market
22340,13.18514,77.75974,Nallur Cross
36045,12.94545,77.59671,WLG10
28028,13.26714,77.49761,RH Farm
37901,12.95846,77.66601,HALMG
34010,12.99168,77.44264,Mutturayanaswamy Temple
36119,13.01399,77.56570,IISC
33442,13.22094,77.64475,Ilathore
38086,13.00339,77.68246,ITI
38553,12.79666,77.38385,BDD
38558,12.87849,77.44532,KBLD
34238,12.95873,77.38934,Peddanapalya
38491,12.85249,77.33865,Gadigayyana Doddy
38087,13.00400,77.68351,ITI
38564,13.00455,77.61587,MQS
36046,12.96461,77.59674,RMC
38577,13.20438,77.26522,Hosahalli Gate (Rathnam Hotel)
27957,13.11974,77.41441,Doddipalya
38492,12.77908,77.33508,Lakkayyana Doddy
37903,12.90790,77.57077,MINAZ
38088,12.97293,77.70916,BTP
22265,12.94527,77.49540,Mariyappanapalya
21200,12.98246,77.56208,Sujatha Talkies
30443,13.22469,77.66496,Doddappanahalli
38565,13.00298,77.61522,MQS
38568,12.79695,77.38462,BDD2
38573,13.07990,77.42487,Arishinakunte  Toll
36047,12.96229,77.59347,SBCL
37851,13.04880,77.45279,Ganapathi Layout(JK Store)
20855,12.98408,77.59827,Indian Express
38576,13.19210,77.64790,SADH
38583,12.90625,77.58509,JPN
38585,12.98699,77.57883,SHNND
38586,12.92179,77.58018,R V Metro Station
38590,12.98422,77.59876,SBS8
38575,12.98458,77.60069,SBS9
24532,13.09693,77.89536,Chikka Nallala
37904,12.90797,77.57082,MINAZ
38089,12.97318,77.70933,BTP
38566,13.00237,77.61496,MQS
33172,13.22467,77.66510,Doddappanahalli
38493,12.79514,77.32450,Lakkasandra
38578,13.20446,77.26540,Hosahalli Gate (Rathnam Hotel)
